plain
3.004401992783745
3.0019234751665227
2.9991174353636203
2.995953812326616
2.9913137424656973
2.984544142498752
2.97952149231244
2.9775773905712697
2.9778107024586045
2.978049317922192
2.978228274407402
2.9784731817321504
2.9784842271204126
2.9783648764694606
2.9780953059634476
2.9780362587490434
2.9780922230832862
2.9779793230725056
2.9781355586372933
2.9789143336319936
2.9789878204663958
2.9799164956230344
2.9807639531895287
2.9808939013489106
2.981809932068913
2.9809029586663667
2.9789211258307624
2.9762152865864584
2.97389086548885
2.9708188710927597
2.968395672403957
2.965700044383404
2.9635503866405757
2.9601880996780463
2.9543839356751307
2.949969716823595
2.944632614315531
2.939058065139803
2.9339832244083888
2.9255133670055997
2.9180090348392835
2.9136931064554834
2.9076742514335496
2.903227262417259
2.89984381386513
2.895892232691455
2.8911250940717528
2.8866723137599295
2.8820354518356224
2.8776709850221542
2.8733129488183313
2.8670974509898692
2.857122699269413
2.8510661215805366
2.8461017178452255
2.8424015063907615
2.838335038207814
2.8354271748958086
2.8322951806924683
2.8284872920298465
2.8253296137825106
2.820842225693613
2.8153153225934653
2.8105173276782436
2.8066720147182074
2.8034028247029026
2.800163604056245
2.7973638972808286
2.7938906108823294
2.790255480543233
2.7874113874672037
2.784779677602627
2.7814498949896374
2.7779842384864266
2.774440518625656
2.7720732866318363
2.7696981573826
2.765407117927333
2.760190484366894
2.7564197195000295
2.7530861369083888
2.7500950964892397
2.746629381300909
2.7435125598660037
2.7395283429368713
2.735484056375424
2.7317507146808824
2.7262511707455204
2.7229053550854743
2.718296809411041
2.7133469561750116
2.708716620473196
2.705118573056815
2.7016215385337423
2.6990424578129644
2.6959236485281233
2.6924647487078537
2.6893152070625304
2.684858388514137
2.680395801926096
2.678197412542802
2.675033316144725
2.670184461454146
2.665801287450275
2.6624570996050565
2.657546300130245
2.6533592607938057
2.650684806175977
2.6468629316916883
2.642515075429385
2.638232671275981
2.635536628009031
2.6330902934893796
2.63074983758524
2.6259721719227174
2.622803322234945
2.6191427646578394
2.616233442448706
2.6137986995842435
2.6114513047701933
2.6084376230910795
2.6051154032340698
2.60033076890398
2.595940714118294
2.5928070224136794
2.589717906952594
2.5867844472639336
2.583036939152714
2.5788949910997934
2.5753961416617583
2.5717422674957953
2.568552370687554
2.5647638546939753
2.5574103199116025
2.5539647617247243
2.54943725363052
2.545735190165183
2.5433365020050354
2.5412429043379343
2.5376504090512846
2.5354795277479876
2.5306718022516397
2.526999363201162
2.5221760121335572
2.51839346042417
2.5152528730520562
2.5122140337360124
2.5090490035225694
2.504653799661409
2.5005051424429574
2.4959357346625306
2.4918414761344634
2.488287725333552
2.4844234011918047
2.480684756352937
2.478221596459432
2.4762789850853277
2.4729695226002057
2.469932491788656
2.467426775078314
2.4650638379739296
2.4617125463961202
2.4590393121279597
2.457142069557493
2.453685008870186
2.4502055926618596
2.4477759800513517
2.44638537782716
2.4449622645756786
2.443503493724754
2.4417968743589773
2.4401891014696386
2.438575353715568
2.4371900600188026
2.435715007393061
2.4343217324618305
2.4333107372930822
2.432274520081448
2.430696615535507
2.429474214098012
2.428201995427964
2.4268932563112435
2.4255554267408406
2.4243434784165774
2.423086012439452
2.421993869757425
2.42062830489342
2.419083816369381
2.4176597807330262
2.416515115047567
2.4153930449176153
2.413940215887121
2.412520844141165
2.410810509012733
2.4093896875932983
2.4081066647071956
2.4068123293075208
2.405267477767809
2.404109510569869
2.402979266739809
2.401559842182059
2.400346021418991
2.3992676037996117
2.397958503823634
2.397036699330126
2.3960196857828406
2.394772098638067
2.3931240225417336
2.391455952851792
2.390389325635342
2.389064886027862
2.3878457928194115
2.3865719699267975
2.385274334488957
2.3843529641770584
2.3832011512159017
2.3819281122771163
2.3806280357364042
2.3793003925702116
2.3779835085508547
2.375611983579737
2.372457123249377
2.369141775714154
2.366213776306939
2.362481202978579
2.358803266092699
2.355450271849786
2.351852210750079
2.348419939952515
2.345220254603562
