percent = 1,percent = 3,percent = 5
2.851866558399595e-05,2.8430200045864274e-05,2.8806372165389928e-05
0.00012684768828738266,0.0001269215172204038,0.00012716443069344462
2.465085010152161e-05,2.466875376960085e-05,2.4665308958564568e-05
1.9093963782724952e-06,1.9077297120517814e-06,1.9002411262793e-06
6.59643721322207e-08,6.578448460437544e-08,6.747111288730318e-08
5.0109635385049995e-09,5.00757602560333e-09,4.976646844790242e-09
1.4913045479403978e-09,1.3786016757443683e-09,1.6100407172368117e-09
2.7078736851070455e-10,2.77499891196403e-10,3.2083510842525944e-10
3.594248036010538e-11,3.5401474907026366e-11,5.635200466636551e-11
7.566152103553398e-12,7.750883199630171e-12,1.2695922027608494e-11
2.320800694792802e-12,6.781665857498477e-12,9.205924216538243e-12
4.615332073918303e-13,1.0490788618807024e-11,2.174199297177745e-11
8.28748294718548e-14,6.587866605020604e-13,2.4509363438928956e-12
3.922487367653118e-14,1.41918947602858e-11,3.4865505158727995e-13
5.2318467446937504e-14,1.9179128123044565e-12,3.732341978702326e-12
6.114125359660806e-13,5.196383729042262e-12,2.640815377438227e-13
3.0632230640839834e-14,4.138809244585585e-12,8.373894769886098e-12
5.905190363185757e-14,7.35282824859937e-12,2.0008315294985994e-11
1.294774181771412e-12,6.187877577390566e-12,6.6191315459676665e-12
3.533703966469676e-12,7.965949044824862e-13,2.622601281036109e-12
1.2701499023443508e-12,1.8083494447520723e-13,1.748355186180512e-11
2.0198803546567447e-13,3.734854289512322e-13,4.635549508633113e-12
1.1321468595535843e-12,1.1164607120923818e-11,2.0190534964246836e-11
3.0459283851264036e-13,9.718197789754542e-12,2.6873937016616738e-11
9.662079868768083e-13,3.367877939659104e-11,1.2327873357235193e-12
6.372924122747379e-13,9.82016516485628e-12,1.3512500266105196e-11
5.31365618972989e-13,9.587785384132777e-13,6.448895885095236e-12
1.1488614795746241e-14,1.546598447921651e-12,4.598333591984199e-11
2.2368317886223487e-13,3.2659746971801324e-12,3.469515632173238e-11
6.099969851490957e-14,1.7553669893079983e-13,2.9976201175352456e-13
1.8309036192749567e-14,2.823559945606e-13,4.011507396628642e-12
3.3208258650043166e-13,2.6328792594380055e-12,4.9359511594093595e-11
5.570143336761875e-14,1.2714868520943276e-11,5.407905786788387e-11
