200,500
0.07702406584805874,0.07702408079645176
0.012600778548163457,0.012600779328663402
0.006375141122672959,0.0063751361529156714
0.007966579581128109,0.007966568607577348
0.011182089141571998,0.011182072012740095
0.0145787980373202,0.014578775308009623
0.017727003921575946,0.017726976536146643
0.020498230072980562,0.020498199043091057
0.022872702251766647,0.022872668486076664
0.024872637778692027,0.02487260202734863
0.026535258486171463,0.026535221343463356
0.027901095083901054,0.027901057012578594
0.029008950256765607,0.029008911615988026
0.029893935734610716,0.02989389680436542
0.030586941692906766,0.030586902693093065
0.031114750692878113,0.031114711797465618
0.03150041372089577,0.03150037506823461
0.0317637054171392,0.0317636671174916
0.0319215747698944,0.03192153691103222
0.0319885564752629,0.03198851912672884
0.0319771317354504,0.0319770949518829
0.031898038125899926,0.031898001949683355
0.031760532732071155,0.031760497195482525
0.03157261429646409,0.03157257942343174
0.03134121025694244,0.03134117606449711
0.031072334103184072,0.031072300602661408
0.030771217816695416,0.030771185014735105
0.030442423470623297,0.03044239136999977
0.030089937425533585,0.03008990602584772
0.02971724999404756,0.029717219292302578
0.02932742296544802,0.029327392956528996
0.02892314697586427,0.028923117652937605
0.028506790371502496,0.0285067617263487
0.028080440931926586,0.02808041295521759
0.027645941588472292,0.027645914270002587
0.027204921081376805,0.027204894410256142
0.02675882034115726,0.026758794305971067
0.026308915249302622,0.026308889838246103
0.02585633632556969,0.025856311526559206
0.025402085800046638,0.025402061600812827
0.024947052454349774,0.024947028842514696
0.02449202455511115,0.024492001518252718
0.024037701152070365,0.024037678677775683
0.023584701970761745,0.02358468004667133
0.023133576094498193,0.023133554708342403
0.022684809600861673,0.022684788740490847
0.022238832293216746,0.022238811946625713
0.02179602364703985,0.021796003802387845
0.02135671807342925,0.021356698719056235
0.020921209587471404,0.020921190711910655
0.020489755956729867,0.020489737548718287
0.02006258239461834,0.020062564443104114
0.019639884854504786,0.019639867348653264
0.019221832972813612,0.019221815902011427
0.01880857270293228,0.01880855605679019
0.01840022867621097,0.01840021244456527
0.017996906321619602,0.017996890494532923
0.017598693771575954,0.01759867833933693
0.01720566357797407,0.01720564853109639
0.016817874259442027,0.016817859588662984
0.016435371698268097,0.016435357394546518
0.016058190403192906,0.01605817645770681
0.015686354652323903,0.01568634105646768
0.01531987952874128,0.015319866274122821
0.014958771859897205,0.014958758938334522
0.014603031070630443,0.014603018474148348
0.014252649958501055,0.014252637679327588
0.013907615399171645,0.013907603429734397
0.013567908988704407,0.013567897321626835
0.013233507628890006,0.013233496256987571
0.012904384061061815,0.012904372977338171
0.012580507353265028,0.012580496550908144
0.012261843345134941,0.012261832817513293
0.011948355054382341,0.011948344795040963
0.011640003048380315,0.01163999305103695
0.011336745783988437,0.011336736042529742
0.01103853991843186,0.011038530426909561
0.010745340593769472,0.010745331346396563
0.010457101697232166,0.010457092688379199
0.01017377609948742,0.010173767323678735
0.009895315872683878,0.009895307324594009
0.009621672489949605,0.009621664164399557
0.009352797007855101,0.009352788899808827
0.009088640233207228,0.009088632337768066
0.00882915287540899,0.008829145187816148
0.008574285685502399,0.008574278201127493
0.008323989582905459,0.008323982297249104
0.008078215770758356,0.008078208679446797
0.007836915840707406,0.00783690893948916
0.007600041867876512,0.007600035152619085
