percent = 1,percent = 3,percent = 5
0.11832745335483963,0.11683534463775798,0.1166516019231176
0.11856520556488122,0.11904588751962895,0.12310964208717083
0.1016373461781669,0.10197155828562944,0.10465820152157534
0.07356526137532411,0.07371808290625925,0.07585049177635457
0.046997819958513556,0.04741338968099945,0.04941222748191412
0.027205277132766627,0.027027087554863893,0.028891856987414373
0.014893123768226569,0.014685671320158713,0.01568152922409329
0.008390810995712074,0.008217817483849381,0.00855344142802153
0.00531982867323806,0.00526489997873002,0.005264119275537565
0.003795622502773907,0.003804588802639697,0.0038033852240636217
0.0027861099038034385,0.0028097177358710973,0.0029327039721939235
0.0019493492453242917,0.0019254038571905377,0.002115132169363558
0.0012642083728873555,0.0012094406766303678,0.0013460595879004633
0.00074173852144047,0.0006993591693484956,0.0008042760489532855
0.00039758180434605486,0.0003769568084316049,0.00042760107034161307
0.00020774190861385983,0.0001771974194117274,0.00023383156060117225
0.00011451022053109336,9.157374167211549e-05,0.00012473007769323255
6.964255942045257e-05,5.8093967843567884e-05,7.898116146372925e-05
5.0891432294182206e-05,4.692781579207285e-05,5.299556561497173e-05
4.1765630778998435e-05,4.117094331191791e-05,4.537452300859551e-05
3.6535961506366186e-05,3.584396724411031e-05,3.787602608191556e-05
3.0286459571167273e-05,3.566391157568876e-05,3.0583313141878355e-05
2.376126906602946e-05,2.9357202870317523e-05,2.4071021469199306e-05
1.8233445468890433e-05,2.0356067617238766e-05,2.1624435365211227e-05
1.3086975783235391e-05,1.3813013559856542e-05,1.7332378136411363e-05
9.080024732417247e-06,9.589891298444935e-06,1.3926393921602686e-05
5.982129158082279e-06,6.2492932374500874e-06,7.952442889678024e-06
3.5822293344796338e-06,3.4897296771658353e-06,1.2864090050674986e-05
1.980527099805043e-06,1.946221908325127e-06,1.3973143486333382e-05
1.0778651375681964e-06,1.667644075077897e-06,9.230112301771843e-06
6.607240808137529e-07,7.167704013012416e-07,1.2981135352136183e-06
4.946212653347892e-07,1.7673853599734909e-06,1.63077100455604e-06
4.3399042344574567e-07,1.029214786415856e-06,1.0934514727403304e-05
