1/L/2,1/L/200,1/L/k,1/L/10k,2/L/sqrt(k),1/(L+sqrt(k))
126.985524047125,422.40915488605674,6.522320728897703,454.9261786562549,297.6016440452733,12.040200234013588
39.200189182677484,418.6448709893365,3.6400404877099333,415.1722502840245,13.366804495025923,2.6550245544013533
13.999347376381815,414.8889260314885,3.1380347678906055,390.7699886860608,1.1212752513808335,2.0167173433304155
5.471460716252804,411.01626124653467,2.8007592662737895,372.8575071669021,0.8783113909668095,1.5455028310191044
2.734387902391743,407.1706795678651,2.5752898836536997,359.0795933145413,0.8280954405456976,1.3862037060773083
1.9469998289218502,403.2763170582934,2.394357511261569,347.704856999332,1.3065330472748202,1.9235016243015475
1.6212738348729985,399.58549758461913,2.2848801568134385,338.7288083297879,0.501735783336262,0.7526332374486282
1.4284886674551731,395.99560382856413,2.201069380719452,331.1446065375936,0.46088539797953726,0.6439473737521993
1.2050918196207396,392.601261535376,2.1275938291774663,324.8788046684847,0.45819974954442,0.633255583865747
1.194458612662799,388.9949945241989,2.07398732074574,319.0344109750637,0.6633707640918783,0.8139600732673506
0.9607443163374391,385.45118764790624,2.0164656659012348,313.83014332487636,0.356108403674146,0.34102094714579856
0.8424260631295071,381.9709794515704,1.9624996850382985,309.16917708352577,0.36723318268126215,0.3634207692714984
0.6720698779773621,378.6059279966313,1.9259466578667068,305.01420647496434,0.2287289214828565,0.2518004868994377
0.798632024856609,375.3511734560452,1.9032860506422116,301.353888868287,0.31458481736955174,0.4067826207708005
0.6476071318430878,372.00469305424446,1.87079639612197,297.83170349228385,0.26393662442812826,0.21212457476106017
0.6440726889776709,368.6768011385526,1.8426055682998583,294.53916403492565,0.3449001732508583,0.37428846344813926
0.5300420584674517,365.50509567171474,1.8178783725804661,291.5786957075169,0.27157965558745856,0.21984783632850724
0.7532872017099247,362.44199894803626,1.8061564609654641,288.90435681273186,0.44912749829729615,0.6246751840300954
0.3418349568680757,358.97548899546433,1.7579788294101348,286.0025825002205,0.16627969651469388,0.26320127358218626
0.37154184184468747,356.01636675467427,1.7463868825325801,283.69218198863877,0.19563633107530526,0.18097351802130557
0.49240603633223423,352.8496963044905,1.7325243453443235,281.3321021502667,0.30997068648073006,0.41974619318790385
0.2237572184552206,349.554078942254,1.692257655547908,278.94684131719254,0.1262903319131549,0.18046776386019128
0.21122739071238322,346.37324503889516,1.6721767264106695,276.7621490069478,0.12105309679744794,0.09450427358147166
0.18836573489962308,343.26442529969614,1.6506907688944767,274.7117076229021,0.11253336623207641,0.07885305676365079
0.4696242049874639,340.3434195852521,1.6431557172992546,272.8736705419525,0.29503973088923335,0.7221420139989951
0.2306832517114193,337.2883831612225,1.6205375968937512,271.0040170529453,0.18059332681086065,0.127675034326369
0.6755863125887067,334.4067875370543,1.615669466252577,269.31617464606137,0.49637456209077024,0.9704387094698643
0.35856441934723987,331.45807948025623,1.5925305266195915,267.629674377436,0.33022872643777584,0.2869040081340747
0.11608536822757858,328.41361400919635,1.564971382089022,265.93399023468754,0.08849301618927316,0.1810692158069271
0.13279435624175284,325.3993139360271,1.5436763800239528,264.3109559038889,0.08520146111290626,0.11033098825892877
0.10256372056593425,322.5163994385924,1.5222499542963546,262.8039745653341,0.0786439015620153,0.057101108444116394
0.15592347942714363,319.7831935905505,1.5150877119297872,261.4244949791205,0.11226240333708357,0.20963796817713548
0.13491643174524265,316.90417906718216,1.504231187988645,260.01289577358665,0.10775353949874698,0.10609556085443647
0.1514359934917324,313.8530457506093,1.478290479108867,258.54363041858886,0.0874690940460625,0.24233058812963693
0.278590520140381,310.92239986541017,1.4566382752693854,257.1608679224489,0.1477557833488807,0.36074902225692573
0.23345859697843768,308.04354727958906,1.440514371328741,255.83982340833077,0.14888142231069926,0.18443558960707648
0.12374278303699043,305.2369521852012,1.4296411742674313,254.59494963595174,0.1088654714262487,0.06187324148274677
0.10855099400184186,302.71274866213236,1.4230761872113047,253.50611820205833,0.059365475057206685,0.19118388512143528
0.11547556228527346,300.2254312406095,1.4125911751306461,252.43676317119716,0.06942360581640858,0.15423365006082596
0.08569217478596851,297.4976627509946,1.4040734744953243,251.3031115464543,0.07005058070995943,0.06812340808076568
0.12393675752808447,294.91100385056154,1.3993119207517728,250.2527445620137,0.09189072654610402,0.11430024145775361
0.05936216739996512,292.26967085988133,1.388520022165342,249.19622870730947,0.06348608371081443,0.033529681845666966
0.11618529312775884,289.6812727057427,1.3812388539141596,248.17684564923889,0.0942544421145553,0.11748842650891911
0.21129235801665475,286.87639725189064,1.3633355273857826,247.08116284236664,0.07836844798932763,0.4321096974949798
0.08399449638661065,284.39690155126317,1.3568803371473335,246.1436897534587,0.05953834973589179,0.0728589375819551
0.09906248809458365,281.7269339747858,1.3467043003126309,245.14631621542202,0.07198587968967435,0.08176773322661503
0.05793469535343739,279.2765066346606,1.341286376601537,244.24859358049684,0.04514294996975952,0.09031534326304673
0.04852400488544147,276.71241094975727,1.3328276142577773,243.32302135680175,0.04810527382006196,0.03981468400689309
0.08385297225537874,274.04023546653497,1.3226839714445615,242.36608221306633,0.0622822763256182,0.08107639455723172
0.37178649996966295,271.36065665069594,1.311491645272591,241.4233491495142,0.17225562938697356,0.5273861418377459
0.49924343142411076,268.754272244084,1.303098331775884,240.5162865591734,0.26070053106648605,0.5940820897018231
0.2862767136437894,266.16126074171603,1.2929311139862445,239.62763247030924,0.2063191483717652,0.24940778184831836
