1/L/200,1/L/k,2/L/sqrt(k)
0.0005201866754792451,0.0032174518101948085,0.0042391050908382345
0.0005201866874489647,0.003217451433310312,0.004239104439108192
0.0005201867253087287,0.003217451127828922,0.0042391039954210365
0.0005201867748892185,0.003217450891195826,0.004239103694217579
0.0005201868263113385,0.0032174507174760015,0.004239103486443302
0.0005201868731838795,0.003217450598742033,0.004239103336769493
0.000520186911838649,0.0032174505261621683,0.004239103220871856
0.0005201869406406312,0.0032174504908082085,0.00423910312293189
0.0005201869593939871,0.0032174504842215233,0.004239103033453865
0.0005201869688517884,0.0032174504987754742,0.004239102947435711
0.0005201869703274194,0.0032174505278783024,0.0042391028628955794
0.0005201869653999758,0.003217450566045333,0.004239102779729507
0.0005201869557010107,0.003217450608886888,0.004239102698862826
0.0005201869427701462,0.003217450653033404,0.0042391026216492215
0.0005201869279665573,0.003217450696020497,0.004239102549471699
0.0005201869124234429,0.0032174507361576337,0.0042391024835011165
0.0005201868970335204,0.00321745077239171,0.0042391024245718115
0.0005201868824566363,0.00321745080417453,0.004239102373141554
0.0005201868691421693,0.003217450831342511,0.004239102329306526
0.0005201868573589948,0.0032174508540092637,0.004239102292850464
0.0005201868472284503,0.0032174508724772026,0.004239102263310097
