1/L/200,1/L/k,2/L/sqrt(k)
5.77542783518219e-10,0.012161636599707107,3.9993990844741014e-10
5.775427835181896e-10,0.012161636599707107,3.999399084477168e-10
5.77542783518219e-10,0.012161636599707107,3.9993990844741014e-10
5.775427835181896e-10,0.012161636599707107,3.999399084477168e-10
5.77542783518219e-10,0.012161636599707107,3.9993990844741014e-10
5.775427835181896e-10,0.012161636599707107,3.999399084477168e-10
5.77542783518219e-10,0.012161636599707107,3.9993990844741014e-10
5.775427835181896e-10,0.012161636599707107,3.999399084477168e-10
5.77542783518219e-10,0.012161636599707107,3.9993990844741014e-10
5.775427835181896e-10,0.012161636599707107,3.999399084477168e-10
5.77542783518219e-10,0.012161636599707107,3.9993990844741014e-10
5.775427835181896e-10,0.012161636599707107,3.999399084477168e-10
5.77542783518219e-10,0.012161636599707107,3.9993990844741014e-10
5.775427835181896e-10,0.012161636599707107,3.999399084477168e-10
5.77542783518219e-10,0.012161636599707107,3.9993990844741014e-10
5.775427835181896e-10,0.012161636599707107,3.999399084477168e-10
5.77542783518219e-10,0.012161636599707107,3.9993990844741014e-10
5.775427835181896e-10,0.012161636599707107,3.999399084477168e-10
5.77542783518219e-10,0.012161636599707107,3.9993990844741014e-10
5.775427835181896e-10,0.012161636599707107,3.999399084477168e-10
5.77542783518219e-10,0.012161636599707107,3.9993990844741014e-10
5.775427835181896e-10,0.012161636599707107,3.999399084477168e-10
5.77542783518219e-10,0.012161636599707107,3.9993990844741014e-10
5.775427835181896e-10,0.012161636599707107,3.999399084477168e-10
