percent = 1,percent = 3,percent = 5
1.1158584936637537,1.1043375780497666,1.1237422719388594
0.04175499711215699,0.04129427577485388,0.03940114190389051
0.00041082552108942933,0.0003911019284123725,0.00043344185225468627
0.00024288402395020194,0.00010983718036286539,0.00012530969345572743
6.160341202524046e-05,4.784548544286777e-05,1.791308907118342e-05
9.282951724658933e-06,5.748082477197522e-06,1.5765055517571e-06
9.487383058063001e-07,1.0135653403859953e-05,7.069887907170447e-05
2.74542100925799e-07,9.876223081510951e-07,1.598577228675649e-06
1.1788796279524667e-07,7.036992191851531e-07,4.545064173162837e-05
2.529999988490045e-07,1.4855892891109673e-06,2.2777922222552457e-06
1.1003448534603033e-08,2.0543756866485395e-05,2.1467023043189972e-05
5.344022918480025e-08,1.1700611315977702e-06,5.5325742038445595e-06
6.479212847598871e-08,2.8897855519782934e-05,7.635207446317474e-06
4.029108028386029e-07,2.0304092947895412e-07,4.41454493042638e-05
1.9469096475524083e-08,1.0024571009749769e-05,1.4807410449823775e-06
5.7646610013998634e-06,3.3862586769787087e-07,8.141003125769526e-06
3.520795539442687e-06,1.94915448665025e-05,1.8052275413962316e-05
2.2648953898938843e-06,8.17260602489394e-06,2.694604208464417e-05
5.189868487294587e-07,2.8145657090676433e-06,4.972317654689558e-05
2.6425717905964644e-06,8.59459040064462e-06,1.5037464194220073e-06
1.7747082458479532e-07,1.8650037160681297e-05,1.1088704403055255e-05
7.172332769610466e-07,2.479477053340785e-05,6.20510649118195e-05
1.2453563516351228e-06,6.959197048899345e-06,4.26629333138475e-05
1.0820622529754784e-08,2.904419812650039e-05,5.912168539832771e-07
4.635485107559757e-08,1.0193304235924924e-05,1.3669333065100852e-05
3.006250559630279e-07,8.154403229967054e-06,1.0980998283963657e-05
8.007129195784725e-08,6.210501605879708e-06,2.1039164615680624e-05
2.6354501975745565e-07,5.740239650465787e-05,1.5868268183462763e-05
6.653051001860076e-08,1.3880100268849306e-05,1.9553812720214302e-05
6.831943160723073e-07,4.050979120239721e-06,7.091480955439075e-05
1.417369384598191e-06,2.3432734906916704e-06,1.2575053532557042e-05
1.759115804639919e-07,6.069990133276807e-07,4.111077123839264e-05
4.536486716524116e-06,9.55090904503882e-06,9.05055794355938e-07
2.733233124951107e-07,2.1891142533454805e-06,3.303510202726545e-05
2.680055522404289e-06,2.341645848068046e-06,1.969408648606688e-06
7.915459414077888e-08,3.6702703812286433e-06,1.4074552992761055e-05
3.220585142838064e-06,1.095778261957511e-05,4.326828880592545e-06
1.4004731805208089e-06,1.2870109880089662e-06,3.1684239738849394e-06
1.3072111951727895e-07,1.810505137129962e-05,5.0298006824072454e-05
5.696520931223616e-07,6.904355019389435e-07,1.1373614156180303e-05
4.04088793902452e-07,5.287252209347656e-07,1.0638219072272232e-05
1.9879979467396638e-07,1.960750445576512e-05,3.67896533272199e-05
9.2560297107202e-07,3.513152981697217e-06,8.171936506914322e-06
4.396347460393773e-08,5.3266441347578175e-05,2.0397162950083028e-05
2.0280969308022196e-06,5.37898362817744e-06,4.212179544661881e-06
1.0798437919229192e-07,4.832311041477346e-06,1.5572445571397957e-05
1.0592714652501453e-07,1.2989958881138866e-05,1.7171647845557487e-06
4.088724454803685e-08,3.205810094027151e-07,1.4450936301244864e-06
3.3081821219511657e-06,2.6364783888212547e-07,2.78675362404155e-06
1.027802323007775e-06,2.4842848316055315e-05,6.892847701566506e-06
2.919104338557926e-07,1.3319047108211288e-06,2.6452504214691843e-05
5.151901947138233e-08,1.8795845937708817e-05,7.849912074325378e-07
1.4881412572230753e-07,8.073525965217996e-06,3.245634071432744e-07
2.464762581245461e-07,8.695810654049102e-07,4.19048241954728e-06
2.3992986351930006e-07,2.6000932190236246e-06,1.62686278364299e-06
2.5036468220973494e-06,3.452583119693241e-06,3.10678776581064e-06
3.1355938492239034e-07,2.3446628938841314e-05,1.5474532296728672e-05
4.222008189618442e-07,6.368215623135828e-06,3.1201466383271715e-06
8.322863084170744e-07,1.5254624657724663e-06,1.0666921738295654e-06
5.300161082142625e-08,1.4906416032085114e-05,9.029658144006129e-05
2.419916570313987e-08,2.099916912609884e-06,6.402318637845074e-05
3.347472013378071e-06,1.933438018061037e-07,2.882976692721117e-06
1.4646512281744865e-07,4.570327985439492e-06,4.461045052138982e-06
1.7247152036835918e-06,2.302201561874678e-06,0.0001916057376616776
1.382045899239042e-08,9.66220484826391e-06,9.616794991945363e-06
3.074440991724599e-07,1.1837678288227296e-06,4.043887072637291e-06
3.4642343635139376e-07,8.946875195904649e-06,1.2830052714750478e-06
1.913126696504112e-08,7.051664582736211e-06,6.120885648413734e-06
7.476111983362035e-07,6.075128256063368e-07,4.95308479099964e-06
1.3877647964777127e-07,5.0283827476436775e-06,4.907986620707859e-06
4.70359721787247e-07,9.910944365032068e-06,1.93674357998019e-05
6.82050979681794e-07,1.0191860728823403e-05,1.2303796710268305e-05
2.4662343470674962e-06,9.28978142083593e-07,3.594899511751904e-06
1.0980976821341586e-07,2.9211334699644013e-06,9.457641346826254e-06
3.3650646057423896e-07,2.021373356099627e-06,1.1803695809537113e-05
2.4030659354815794e-06,7.5153500416006315e-06,9.150914434013471e-05
