percent = 1,percent = 3,percent = 5
1.4300390777218158e-07,4.811995150272766e-07,6.596030962750217e-05
5.7012376790913655e-08,8.75055245074254e-06,3.2333670760510196e-06
1.990293062052265e-07,3.4202663368436956e-06,1.7432158519729384e-06
1.073038728524463e-06,3.175476050227804e-05,7.935870669222025e-07
5.145313619648281e-07,2.6292255654228505e-05,6.964798036022345e-06
9.17270908265853e-08,9.305796476752413e-07,9.837889190050061e-07
2.986169985041199e-07,1.302771153664331e-05,1.686769149404118e-05
2.5523886917064186e-07,4.0222584874243554e-07,2.3524515092891467e-06
2.987348788080655e-08,2.0059691008730537e-05,0.00014141486247287293
3.3694038935333634e-06,1.0625174434765839e-05,2.3477001731818182e-05
7.003913323375171e-08,4.390294134653246e-06,0.00014402078347296995
2.7381085779334406e-07,8.326135246367641e-06,1.5112771012231968e-05
8.483181766776896e-08,1.5663434185272044e-06,4.911573063814957e-06
3.066637706444798e-07,2.2691615785152412e-06,8.132261261721042e-05
1.5821269421220517e-07,3.147630738516357e-07,3.8724264726918186e-05
7.649763254775902e-07,1.446595502266052e-05,5.859894533392839e-05
1.2894905429115843e-07,3.612072444339642e-07,2.9055555913400327e-05
7.353727851132492e-07,3.9751003322393807e-07,1.5440361355663627e-06
8.875393339538512e-08,3.679033509427975e-07,4.247061757118762e-06
1.3515857237626232e-06,5.763818710904694e-07,9.937805142901924e-07
4.741761720932893e-08,3.6071300105724236e-06,2.5534245545370124e-06
4.348742119362655e-08,2.9813842115464484e-06,2.320185724180965e-06
1.4520840133879072e-07,3.355151722792377e-07,6.465293342964288e-05
1.9121522116159535e-07,4.1159104551078315e-05,3.549430085748515e-05
7.955990580288832e-08,3.8298791365861215e-06,1.868902868650495e-06
4.3341684359786506e-08,2.8306510185180316e-05,1.7373075410201983e-05
1.666713300127919e-07,1.1579796395397856e-06,4.187985845013372e-05
4.406267157935282e-07,7.282224682566755e-07,2.452703495613871e-05
4.926032516429324e-07,2.9107436459071856e-06,2.9972068625807457e-06
3.995423361839035e-08,5.621343465816602e-06,1.3073305692271223e-06
4.184084899082133e-07,1.021879716609489e-06,2.1050435901157794e-06
7.086397050616328e-08,5.692444083478622e-06,1.3112039969673285e-06
5.006813194138271e-07,3.7227017037623744e-07,4.779622084243184e-06
1.2121139382679125e-07,1.4260280047757916e-05,2.9567956010084637e-05
2.2831202771873726e-06,8.5219115114285e-07,3.72326891763016e-06
1.3762958351805746e-06,8.5544532012834e-06,2.3502330003983087e-05
4.3738993628814436e-07,5.717868145456832e-07,9.484693869880431e-05
3.8127531521079325e-08,1.38209584874265e-06,1.5397847604594292e-06
1.3092914595850776e-06,1.313815527617507e-06,2.0855469892220274e-05
2.251784221170311e-06,1.1276259442055593e-06,1.6629304890184259e-06
2.0496636453981328e-06,3.257924616868274e-07,4.711777065775635e-07
1.319761022380518e-06,1.1045312580935868e-05,2.6825687652357797e-05
8.385203374516109e-07,2.0293435523649636e-05,8.300535192309288e-05
1.3889191348161051e-06,3.474527876721061e-06,3.6220071854154715e-05
1.5690386850157854e-07,7.467779646417294e-07,1.3507532655387157e-05
1.4360303959161525e-06,3.4218931484497676e-06,3.637330714084179e-05
2.280466075239387e-06,2.2630601297718957e-06,3.197997003248975e-06
5.687968717616729e-08,9.026648627911401e-06,1.8010859347955166e-06
2.656569993384011e-07,3.03555728930383e-06,1.8272315737277526e-06
1.5650441937793632e-06,2.047980919091329e-05,7.841481346978394e-06
8.631717747519763e-07,5.625075610593032e-07,6.938749810432281e-06
8.266154410465845e-08,1.5370515742326405e-06,3.619095587581324e-05
2.0134552585992223e-08,1.9644702652287685e-07,6.979557176714896e-06
5.19595494540267e-07,1.794851244727901e-05,7.190223937892694e-05
4.2800561762064006e-07,1.4716628008384942e-05,2.1759887095117528e-06
7.543079526336121e-07,3.117941387978454e-06,0.0001020093435569182
5.624891612279074e-06,3.37381009386986e-06,2.5721414608161014e-06
2.036022108295981e-07,5.165615058061468e-06,3.994738612019438e-06
1.0878156656154249e-07,2.1202223810812302e-05,7.232746933544102e-05
2.166897287914137e-06,2.5373786394012576e-07,2.6086941601780793e-05
3.453434818803934e-06,2.504274863581804e-06,2.007315224512335e-05
2.3280476497575942e-06,1.9637012002429731e-07,4.618597887812761e-06
6.821413022917436e-08,6.6615963464774e-05,1.0242567435963647e-05
6.117019415287979e-07,9.325865517476811e-06,5.090444854414611e-06
2.5892342034017776e-07,1.3402402286327661e-06,1.0250627050027182e-06
1.9353778295658633e-07,1.1498491846980228e-05,6.167045121926303e-05
9.228409446549621e-08,1.2324063409965126e-06,1.9108467614538607e-06
3.1122067628084406e-07,8.142426037296282e-06,7.476912466570306e-05
7.881043703840868e-08,2.9761733704822407e-05,2.734110796193776e-05
5.3502551896207854e-08,4.861790844555021e-06,1.325669077259696e-05
1.6204417322636252e-07,9.136765281624894e-07,1.5905469704885447e-05
4.914485343128299e-07,9.525304208446712e-07,2.0748229792744293e-05
4.987977960948676e-06,1.8105012910945798e-05,2.6734795561592927e-05
5.970399516127294e-07,1.3467770640693647e-05,2.3803566856322703e-06
4.340749824984897e-07,4.414841873712092e-07,9.643300871176655e-06
3.5802531595336844e-07,6.95344657707738e-06,4.155717256673037e-06
5.128697199591186e-07,3.8141500001841523e-06,2.6614038755251683e-05
3.214072228984441e-07,5.573207833257732e-07,2.7686598176939417e-05
2.047251853147135e-06,9.890985041063093e-07,4.304773252006947e-06
3.0531300744659178e-06,2.205364303762939e-06,3.888965470896096e-05
4.387555993475346e-06,8.655786810472367e-06,1.3551207054270874e-05
