50,100,200
25.221108089585343,25.221108089494706,25.22119468874251
29.009678258778376,29.009678258667705,29.009761470345087
11.155135484151849,11.155135484192119,11.15504574837665
3.13228979931362,3.1322897994850147,3.1320599265002977
0.7931062522587161,0.7931062524602228,0.792852886628675
0.1942226862937951,0.19422268644942828,0.19403150496350535
0.044999685463277324,0.044999685549098445,0.04489569982825904
0.01083029083949167,0.010830290867281132,0.010797373038816824
0.0048568362628870956,0.004856836256258484,0.004865654914535989
0.0038203773580796113,0.0038203773376159207,0.003845803381723432
0.0027741838407545193,0.0027741838191813616,0.0028007919049006743
0.0016025687977580297,0.001602568780817793,0.0016234372107500213
0.000740255112834615,0.0007402551018598747,0.0007538118556085045
0.0002786178512869599,0.00027861784545358365,0.0002858919417082296
9.005748934953627e-05,9.005748712219478e-05,9.292854327906155e-05
3.075225719221703e-05,3.0752257078403995e-05,3.104113735238208e-05
1.5548325583973936e-05,1.5548326441340774e-05,1.4647065114500174e-05
1.0479519347932882e-05,1.0479520443690481e-05,9.281450677161077e-06
6.869590990896765e-06,6.869591940328618e-06,5.844681680592157e-06
3.961336473093118e-06,3.961337135850638e-06,3.2823516965597056e-06
2.0320646237563035e-06,2.0320650021940365e-06,1.6979156163074437e-06
9.686619424375162e-07,9.686621031681496e-07,8.997388788403948e-07
4.518969696479483e-07,4.518969931239509e-07,5.512511988951855e-07
2.1392815863268544e-07,2.1392811303369504e-07,3.9896135320921434e-07
1.0277549275135469e-07,1.0277542514747762e-07,3.1628198468690854e-07
4.884071826966343e-08,4.884065530482397e-08,2.581839519087001e-07
2.2566333066984006e-08,2.25662860403339e-08,2.1369576695326995e-07
1.0347462344245719e-08,1.03474329547191e-08,1.808604061732246e-07
5.031253433624047e-09,5.031238595061295e-09,1.5838622239087678e-07
2.7728988696274605e-09,2.7728939763353193e-09,1.4433747352994142e-07
1.7127766822710534e-09,1.7127774477989664e-09,1.365358895945102e-07
1.0996688421095155e-09,1.099672067017418e-09,1.3296785462294157e-07
6.888200885539974e-10,6.888237723209457e-10,1.3197734314170696e-07
4.0983341181213565e-10,4.098365383590847e-10,1.3232825480500718e-07
2.3109179338587985e-10,2.3109401751242126e-10,1.3319319213412227e-07
1.2464525765324635e-10,1.2464661393904974e-10,1.3409238639884995e-07
6.517619824539324e-11,6.517688726679217e-11,1.3480438232681546e-07
